DB_ID,SKU,Store,Date,Unit Sales,Dollar Sales
94905,7312455520,312,04/12/2015,2,59.98
94906,7312455520,312,07/12/2015,3,68.97
94907,7312455520,312,09/12/2015,1,29.99
94908,7312455520,312,11/12/2015,1,29.99
94909,7312455520,312,14/12/2015,3,89.97
94910,7312455520,312,16/12/2015,1,22.99
94911,7312455520,312,16/12/2015,2,59.98
94912,7312455520,312,18/12/2015,2,59.98
94913,7312455520,312,19/12/2015,2,59.98
94914,7312455520,312,21/12/2015,3,89.97
94915,7312455520,312,22/12/2015,3,89.97
94916,7312455520,312,23/12/2015,1,29.99
94917,7312455520,312,23/12/2015,1,29.99
94918,7312455520,312,23/12/2015,1,29.99
94919,7312455520,312,24/12/2015,1,29.99
94920,7312455520,312,30/12/2015,1,29.99
94921,7312455520,312,30/12/2015,1,29.99
94922,7312455520,312,04/01/2016,3,68.97
94923,7312455520,312,06/01/2016,1,29.99
94924,7312455520,312,06/01/2016,1,29.99
94925,7312455520,312,18/01/2016,3,68.97
94926,7312455520,312,20/01/2016,1,29.99
94927,7312455520,312,21/01/2016,1,29.99
94928,7312455520,312,22/01/2016,2,59.98
94929,7312455520,312,23/01/2016,2,59.98
94930,7312455520,312,27/01/2016,1,29.99
94931,7312455520,312,27/01/2016,1,22.99
94932,7312455520,312,29/01/2016,2,59.98
94933,7312455520,312,29/01/2016,2,59.98
94934,7312455520,312,01/02/2016,3,68.97
94935,7312455520,312,03/02/2016,1,29.99
94936,7312455520,312,05/02/2016,1,29.99
94937,7312455520,312,10/02/2016,1,31.99
94938,7312455520,312,12/02/2016,2,63.98
94939,7312455520,312,12/02/2016,2,63.98
94940,7312455520,312,17/02/2016,1,31.99
94941,7312455520,312,17/02/2016,1,31.99
94942,7312455520,312,19/02/2016,1,31.99
94943,7312455520,312,20/02/2016,2,63.98
94944,7312455520,312,24/02/2016,1,31.99
94945,7312455520,312,24/02/2016,1,31.99
94946,7312455520,312,24/02/2016,1,31.99
94947,7312455520,312,02/03/2016,1,22.99
94948,7312455520,312,02/03/2016,2,63.98
94949,7312455520,312,04/03/2016,1,31.99
94950,7312455520,312,05/03/2016,2,63.98
94951,7312455520,312,07/03/2016,3,95.97
94952,7312455520,312,09/03/2016,1,31.99
94953,7312455520,312,09/03/2016,1,31.99
94954,7312455520,312,14/03/2016,3,68.97
94955,7312455520,312,16/03/2016,1,31.99
94956,7312455520,312,16/03/2016,1,22.99
94957,7312455520,312,16/03/2016,2,63.98
94958,7312455520,312,17/03/2016,1,31.99
94959,7312455520,312,17/03/2016,1,31.99
94960,7312455520,312,23/03/2016,1,31.99
94961,7312455520,312,23/03/2016,1,31.99
94962,7312455520,312,23/03/2016,1,22.99
94963,7312455520,312,23/03/2016,2,63.98
94964,7312455520,312,28/03/2016,3,95.97
94965,7312455520,312,31/03/2016,1,31.99
94966,7312455520,312,01/04/2016,1,31.99
94967,7312455520,312,01/04/2016,2,63.98
94968,7312455520,312,06/04/2016,1,31.99
94969,7312455520,312,06/04/2016,1,31.99
94970,7312455520,312,06/04/2016,1,22.99
94971,7312455520,312,07/04/2016,1,31.99
94972,7312455520,312,08/04/2016,1,31.99
94973,7312455520,312,08/04/2016,2,63.98
94974,7312455520,312,09/04/2016,2,63.98
94975,7312455520,312,11/04/2016,3,95.97
94976,7312455520,312,11/04/2016,3,68.97
94977,7312455520,312,13/04/2016,1,31.99
94978,7312455520,312,14/04/2016,1,31.99
94979,7312455520,312,15/04/2016,1,31.99
94980,7312455520,312,22/04/2016,1,31.99
94981,7312455520,312,23/04/2016,2,63.98
94982,7312455520,312,25/04/2016,3,95.97
94983,7312455520,312,27/04/2016,1,31.99
94984,7312455520,312,27/04/2016,1,31.99
94985,7312455520,312,27/04/2016,1,22.99
94986,7312455520,312,28/04/2016,1,31.99
94987,7312455520,312,29/04/2016,2,63.98
94988,7312455520,312,02/05/2016,3,95.97
94989,7312455520,312,05/05/2016,1,31.99
94990,7312455520,312,09/05/2016,3,68.97
94991,7312455520,312,11/05/2016,1,31.99
94992,7312455520,312,11/05/2016,1,31.99
94993,7312455520,312,11/05/2016,1,31.99
94994,7312455520,312,11/05/2016,1,31.99
94995,7312455520,312,12/05/2016,1,31.99
94996,7312455520,312,14/05/2016,2,63.98
94997,7312455520,312,18/05/2016,1,31.99
94998,7312455520,312,18/05/2016,1,31.99
94999,7312455520,312,19/05/2016,1,31.99
95000,7312455520,312,20/05/2016,1,31.99
95001,7312455520,312,20/05/2016,2,63.98
95002,7312455520,312,25/05/2016,1,31.99
95003,7312455520,312,25/05/2016,1,31.99
95004,7312455520,312,25/05/2016,1,31.99
95005,7312455520,312,26/05/2016,1,31.99
95006,7312455520,312,26/05/2016,1,31.99
95007,7312455520,312,01/06/2016,1,31.99
95008,7312455520,312,02/06/2016,1,31.99
95009,7312455520,312,08/06/2016,1,31.99
95010,7312455520,312,08/06/2016,1,31.99
95011,7312455520,312,08/06/2016,1,22.99
95012,7312455520,312,13/06/2016,3,68.97
95013,7312455520,312,15/06/2016,1,31.99
95014,7312455520,312,15/06/2016,1,31.99
95015,7312455520,312,15/06/2016,1,22.99
95016,7312455520,312,20/06/2016,3,68.97
95017,7312455520,312,21/06/2016,3,95.97
95018,7312455520,312,22/06/2016,1,31.99
95019,7312455520,312,22/06/2016,1,31.99
95020,7312455520,312,24/06/2016,2,63.98
95021,7312455520,312,29/06/2016,1,31.99
95022,7312455520,312,30/06/2016,1,31.99
95023,7312455520,312,30/06/2016,1,31.99
95024,7312455520,312,01/07/2016,1,31.99
95025,7312455520,312,06/07/2016,1,31.99
95026,7312455520,312,06/07/2016,1,31.99
95027,7312455520,312,06/07/2016,1,31.99
95028,7312455520,312,08/07/2016,2,63.98
95029,7312455520,312,11/07/2016,3,95.97
95030,7312455520,312,11/07/2016,3,68.97
95031,7312455520,312,13/07/2016,1,31.99
95032,7312455520,312,13/07/2016,1,31.99
95033,7312455520,312,13/07/2016,1,31.99
95034,7312455520,312,15/07/2016,1,31.99
95035,7312455520,312,15/07/2016,2,63.98
95036,7312455520,312,20/07/2016,1,31.99
95037,7312455520,312,20/07/2016,1,31.99
95038,7312455520,312,20/07/2016,2,63.98
95039,7312455520,312,21/07/2016,1,31.99
95040,7312455520,312,25/07/2016,3,95.97
95041,7312455520,312,27/07/2016,1,31.99
95042,7312455520,312,28/07/2016,1,31.99
95043,7312455520,312,28/07/2016,1,31.99
95044,7312455520,312,29/07/2016,1,31.99
95045,7312455520,312,01/08/2016,3,68.97
95046,7312455520,312,03/08/2016,1,31.99
95047,7312455520,312,03/08/2016,1,31.99
95048,7312455520,312,04/08/2016,1,31.99
95049,7312455520,312,05/08/2016,1,31.99
95050,7312455520,312,12/08/2016,1,31.99
95051,7312455520,312,15/08/2016,3,95.97
95052,7312455520,312,15/08/2016,3,95.97
95053,7312455520,312,17/08/2016,1,31.99
95054,7312455520,312,17/08/2016,2,63.98
95055,7312455520,312,18/08/2016,1,31.99
1000463,8000520021,312,20/08/2014,1,9.99
1000464,8000520021,312,21/08/2014,3,29.97
1000465,8000520021,312,22/08/2014,6,59.94
1000466,8000520021,312,23/08/2014,10,99.9
1000467,8000520021,312,25/08/2014,1,9.99
1000468,8000520021,312,26/08/2014,2,19.98
1000469,8000520021,312,27/08/2014,1,9.99
1000470,8000520021,312,28/08/2014,2,19.98
1000471,8000520021,312,29/08/2014,3,29.97
1000472,8000520021,312,30/08/2014,6,59.94
1000473,8000520021,312,02/09/2014,1,9.99
1000474,8000520021,312,03/09/2014,1,9.99
1000475,8000520021,312,04/09/2014,2,19.98
1000476,8000520021,312,05/09/2014,5,49.95
1000477,8000520021,312,06/09/2014,7,69.93
1000478,8000520021,312,09/09/2014,1,9.99
1000479,8000520021,312,10/09/2014,1,9.99
1000480,8000520021,312,11/09/2014,1,9.99
1000481,8000520021,312,12/09/2014,3,29.97
1000482,8000520021,312,13/09/2014,8,79.92
1000483,8000520021,312,16/09/2014,1,9.99
1000484,8000520021,312,17/09/2014,1,9.99
1000485,8000520021,312,18/09/2014,2,19.98
1000486,8000520021,312,19/09/2014,5,49.95
1000487,8000520021,312,20/09/2014,7,69.93
1000488,8000520021,312,23/09/2014,1,9.99
1000489,8000520021,312,24/09/2014,1,9.99
1000490,8000520021,312,25/09/2014,2,19.98
1000491,8000520021,312,26/09/2014,3,29.97
1000492,8000520021,312,27/09/2014,5,49.95
1000493,8000520021,312,30/09/2014,1,9.99
1000494,8000520021,312,01/10/2014,1,9.99
1000495,8000520021,312,02/10/2014,2,19.98
1000496,8000520021,312,03/10/2014,4,39.96
1000497,8000520021,312,04/10/2014,6,59.94
1000498,8000520021,312,08/10/2014,1,9.99
1000499,8000520021,312,09/10/2014,2,19.98
1000500,8000520021,312,10/10/2014,3,29.97
1000501,8000520021,312,11/10/2014,7,69.93
1000502,8000520021,312,13/10/2014,1,9.99
1000503,8000520021,312,14/10/2014,2,19.98
1000504,8000520021,312,15/10/2014,2,19.98
1000505,8000520021,312,16/10/2014,4,39.96
1000506,8000520021,312,17/10/2014,6,59.94
1000507,8000520021,312,18/10/2014,10,99.9
1000508,8000520021,312,21/10/2014,1,9.99
1000509,8000520021,312,22/10/2014,1,9.99
1000510,8000520021,312,23/10/2014,2,19.98
1000511,8000520021,312,24/10/2014,6,59.94
1000512,8000520021,312,25/10/2014,10,99.9
1000513,8000520021,312,27/10/2014,1,9.99
1000514,8000520021,312,28/10/2014,2,19.98
1000515,8000520021,312,29/10/2014,2,19.98
1000516,8000520021,312,30/10/2014,4,39.96
1000517,8000520021,312,31/10/2014,7,69.93
1000518,8000520021,312,01/11/2014,8,79.92
1000519,8000520021,312,03/11/2014,1,9.99
1000520,8000520021,312,04/11/2014,2,19.98
1000521,8000520021,312,05/11/2014,2,19.98
1000522,8000520021,312,06/11/2014,3,29.97
1000523,8000520021,312,07/11/2014,5,49.95
1000524,8000520021,312,08/11/2014,7,69.93
1000525,8000520021,312,11/11/2014,2,19.98
1000526,8000520021,312,12/11/2014,1,9.99
1000527,8000520021,312,13/11/2014,2,19.98
1000528,8000520021,312,14/11/2014,6,59.94
1000529,8000520021,312,15/11/2014,11,109.89
1000530,8000520021,312,17/11/2014,1,9.99
1000531,8000520021,312,18/11/2014,3,29.97
1000532,8000520021,312,19/11/2014,3,29.97
1000533,8000520021,312,20/11/2014,4,39.96
1000534,8000520021,312,21/11/2014,9,89.91
1000535,8000520021,312,22/11/2014,13,129.87
1000536,8000520021,312,24/11/2014,1,9.99
1000537,8000520021,312,25/11/2014,2,19.98
1000538,8000520021,312,26/11/2014,1,9.99
1000539,8000520021,312,27/11/2014,2,19.98
1000540,8000520021,312,28/11/2014,5,49.95
1000541,8000520021,312,29/11/2014,7,69.93
1000542,8000520021,312,02/12/2014,1,9.99
1000543,8000520021,312,03/12/2014,2,19.98
1000544,8000520021,312,04/12/2014,3,29.97
1000545,8000520021,312,05/12/2014,7,69.93
1000546,8000520021,312,06/12/2014,10,99.9
1000547,8000520021,312,09/12/2014,1,9.99
1000548,8000520021,312,10/12/2014,2,19.98
1000549,8000520021,312,11/12/2014,2,19.98
1000550,8000520021,312,12/12/2014,4,39.96
1000551,8000520021,312,13/12/2014,7,69.93
1000552,8000520021,312,16/12/2014,2,19.98
1000553,8000520021,312,17/12/2014,1,9.99
1000554,8000520021,312,18/12/2014,2,19.98
1000555,8000520021,312,19/12/2014,5,49.95
1000556,8000520021,312,20/12/2014,10,99.9
1000557,8000520021,312,22/12/2014,2,19.98
1000558,8000520021,312,23/12/2014,3,29.97
1000559,8000520021,312,24/12/2014,2,19.98
1000560,8000520021,312,25/12/2014,5,49.95
1000561,8000520021,312,26/12/2014,8,79.92
1000562,8000520021,312,27/12/2014,7,69.93
1000563,8000520021,312,30/12/2014,1,9.99
1000564,8000520021,312,31/12/2014,1,9.99
1000565,8000520021,312,01/01/2015,2,19.98
1000566,8000520021,312,02/01/2015,5,49.95
1000567,8000520021,312,03/01/2015,10,99.9
1000568,8000520021,312,06/01/2015,2,19.98
1000569,8000520021,312,07/01/2015,2,19.98
1000570,8000520021,312,08/01/2015,3,29.97
1000571,8000520021,312,09/01/2015,6,59.94
1000572,8000520021,312,10/01/2015,9,89.91
1000573,8000520021,312,15/01/2015,1,9.99
1000574,8000520021,312,16/01/2015,2,19.98
1000575,8000520021,312,17/01/2015,5,49.95
1000576,8000520021,312,19/01/2015,1,9.99
1000577,8000520021,312,20/01/2015,3,29.97
1000578,8000520021,312,21/01/2015,2,19.98
1000579,8000520021,312,22/01/2015,4,39.96
1000580,8000520021,312,23/01/2015,9,89.91
1000581,8000520021,312,24/01/2015,9,89.91
1000582,8000520021,312,26/01/2015,1,9.99
1000583,8000520021,312,27/01/2015,2,19.98
1000584,8000520021,312,28/01/2015,3,29.97
1000585,8000520021,312,29/01/2015,2,19.98
1000586,8000520021,312,30/01/2015,9,89.91
1000587,8000520021,312,31/01/2015,10,99.9
1000588,8000520021,312,02/02/2015,1,9.99
1000589,8000520021,312,03/02/2015,1,9.99
1000590,8000520021,312,04/02/2015,2,19.98
1000591,8000520021,312,05/02/2015,3,29.97
1000592,8000520021,312,06/02/2015,7,69.93
1000593,8000520021,312,07/02/2015,9,89.91
1000594,8000520021,312,09/02/2015,1,9.99
1000595,8000520021,312,10/02/2015,3,29.97
1000596,8000520021,312,11/02/2015,3,29.97
1000597,8000520021,312,12/02/2015,4,39.96
1000598,8000520021,312,13/02/2015,8,79.92
1000599,8000520021,312,14/02/2015,9,89.91
1000600,8000520021,312,16/02/2015,2,19.98
1000601,8000520021,312,17/02/2015,5,49.95
1000602,8000520021,312,18/02/2015,3,29.97
1000603,8000520021,312,19/02/2015,4,39.96
1000604,8000520021,312,20/02/2015,10,99.9
1000605,8000520021,312,21/02/2015,14,139.86
1000606,8000520021,312,24/02/2015,3,29.97
1000607,8000520021,312,25/02/2015,3,29.97
1000608,8000520021,312,26/02/2015,5,49.95
1000609,8000520021,312,27/02/2015,9,89.91
1000610,8000520021,312,28/02/2015,15,149.85
1000611,8000520021,312,02/03/2015,1,9.99
1000612,8000520021,312,03/03/2015,2,19.98
1000613,8000520021,312,04/03/2015,3,29.97
1000614,8000520021,312,05/03/2015,5,49.95
1000615,8000520021,312,06/03/2015,9,89.91
1000616,8000520021,312,07/03/2015,10,99.9
1000617,8000520021,312,09/03/2015,1,9.99
1000618,8000520021,312,10/03/2015,2,19.98
1000619,8000520021,312,11/03/2015,2,19.98
1000620,8000520021,312,12/03/2015,4,39.96
1000621,8000520021,312,13/03/2015,7,69.93
1000622,8000520021,312,14/03/2015,9,89.91
1000623,8000520021,312,17/03/2015,4,39.96
1000624,8000520021,312,18/03/2015,4,39.96
1000625,8000520021,312,19/03/2015,5,49.95
1000626,8000520021,312,20/03/2015,9,89.91
1000627,8000520021,312,21/03/2015,9,89.91
1000628,8000520021,312,23/03/2015,1,9.99
1000629,8000520021,312,24/03/2015,2,19.98
1000630,8000520021,312,25/03/2015,2,19.98
1000631,8000520021,312,26/03/2015,4,39.96
1000632,8000520021,312,27/03/2015,8,79.92
1000633,8000520021,312,28/03/2015,12,119.88
1000634,8000520021,312,31/03/2015,2,19.98
1000635,8000520021,312,01/04/2015,2,19.98
1000636,8000520021,312,02/04/2015,4,39.96
1000637,8000520021,312,03/04/2015,9,89.91
1000638,8000520021,312,04/04/2015,12,119.88
1000639,8000520021,312,06/04/2015,1,9.99
1000640,8000520021,312,07/04/2015,3,29.97
1000641,8000520021,312,08/04/2015,3,29.97
1000642,8000520021,312,09/04/2015,5,49.95
1000643,8000520021,312,10/04/2015,9,89.91
1000644,8000520021,312,11/04/2015,12,119.88
1000645,8000520021,312,13/04/2015,1,9.99
1000646,8000520021,312,14/04/2015,2,19.98
1000647,8000520021,312,15/04/2015,1,9.99
1000648,8000520021,312,16/04/2015,3,29.97
1000649,8000520021,312,17/04/2015,5,49.95
1000650,8000520021,312,18/04/2015,9,89.91
1000651,8000520021,312,20/04/2015,1,9.99
1000652,8000520021,312,21/04/2015,2,19.98
1000653,8000520021,312,22/04/2015,2,19.98
1000654,8000520021,312,23/04/2015,3,29.97
1000655,8000520021,312,24/04/2015,7,69.93
1000656,8000520021,312,25/04/2015,12,119.88
1000657,8000520021,312,27/04/2015,1,9.99
1000658,8000520021,312,28/04/2015,3,29.97
1000659,8000520021,312,29/04/2015,4,39.96
1000660,8000520021,312,30/04/2015,5,49.95
1000661,8000520021,312,01/05/2015,10,99.9
1000662,8000520021,312,02/05/2015,13,129.87
1000663,8000520021,312,04/05/2015,2,19.98
1000664,8000520021,312,05/05/2015,3,29.97
1000665,8000520021,312,06/05/2015,2,19.98
1000666,8000520021,312,07/05/2015,5,49.95
1000667,8000520021,312,08/05/2015,8,79.92
1000668,8000520021,312,09/05/2015,11,109.89
1000669,8000520021,312,11/05/2015,1,9.99
1000670,8000520021,312,12/05/2015,4,39.96
1000671,8000520021,312,13/05/2015,2,19.98
1000672,8000520021,312,14/05/2015,4,39.96
1000673,8000520021,312,15/05/2015,9,89.91
1000674,8000520021,312,16/05/2015,14,139.86
1000675,8000520021,312,18/05/2015,2,19.98
1000676,8000520021,312,19/05/2015,4,39.96
1000677,8000520021,312,20/05/2015,3,29.97
1000678,8000520021,312,21/05/2015,6,59.94
1000679,8000520021,312,22/05/2015,12,119.88
1000680,8000520021,312,23/05/2015,13,129.87
1000681,8000520021,312,25/05/2015,2,19.98
1000682,8000520021,312,26/05/2015,3,29.97
1000683,8000520021,312,27/05/2015,4,39.96
1000684,8000520021,312,28/05/2015,5,49.95
1000685,8000520021,312,29/05/2015,11,109.89
1000686,8000520021,312,30/05/2015,13,129.87
1000687,8000520021,312,01/06/2015,1,9.99
1000688,8000520021,312,02/06/2015,4,39.96
1000689,8000520021,312,03/06/2015,1,9.99
1000690,8000520021,312,04/06/2015,6,59.94
1000691,8000520021,312,05/06/2015,11,109.89
1000692,8000520021,312,06/06/2015,15,149.85
1000693,8000520021,312,08/06/2015,1,9.99
1000694,8000520021,312,09/06/2015,3,29.97
1000695,8000520021,312,10/06/2015,3,29.97
1000696,8000520021,312,11/06/2015,6,59.94
1000697,8000520021,312,12/06/2015,11,109.89
1000698,8000520021,312,13/06/2015,17,169.83
1000699,8000520021,312,15/06/2015,1,9.99
1000700,8000520021,312,16/06/2015,3,29.97
1000701,8000520021,312,17/06/2015,3,29.97
1000702,8000520021,312,18/06/2015,7,69.93
1000703,8000520021,312,19/06/2015,11,109.89
1000704,8000520021,312,20/06/2015,12,119.88
1000705,8000520021,312,22/06/2015,2,19.98
1000706,8000520021,312,23/06/2015,3,29.97
1000707,8000520021,312,24/06/2015,2,19.98
1000708,8000520021,312,25/06/2015,4,39.96
1000709,8000520021,312,26/06/2015,9,89.91
1000710,8000520021,312,27/06/2015,10,99.9
1000711,8000520021,312,29/06/2015,2,19.98
1000712,8000520021,312,30/06/2015,3,29.97
1000713,8000520021,312,01/07/2015,5,49.95
1000714,8000520021,312,02/07/2015,5,49.95
1000715,8000520021,312,03/07/2015,12,119.88
1000716,8000520021,312,04/07/2015,15,149.85
1000717,8000520021,312,06/07/2015,1,9.99
1000718,8000520021,312,07/07/2015,4,39.96
1000719,8000520021,312,08/07/2015,5,49.95
1000720,8000520021,312,09/07/2015,5,49.95
1000721,8000520021,312,10/07/2015,12,119.88
1000722,8000520021,312,11/07/2015,16,159.84
1000723,8000520021,312,13/07/2015,1,9.99
1000724,8000520021,312,14/07/2015,3,29.97
1000725,8000520021,312,15/07/2015,3,29.97
1000726,8000520021,312,16/07/2015,6,59.94
1000727,8000520021,312,17/07/2015,11,109.89
1000728,8000520021,312,18/07/2015,16,159.84
1000729,8000520021,312,20/07/2015,1,9.99
1000730,8000520021,312,21/07/2015,3,29.97
1000731,8000520021,312,22/07/2015,4,39.96
1000732,8000520021,312,23/07/2015,6,59.94
1000733,8000520021,312,24/07/2015,11,109.89
1000734,8000520021,312,25/07/2015,14,139.86
1000735,8000520021,312,27/07/2015,2,19.98
1000736,8000520021,312,28/07/2015,4,39.96
1000737,8000520021,312,29/07/2015,5,49.95
1000738,8000520021,312,30/07/2015,4,39.96
1000739,8000520021,312,31/07/2015,12,119.88
1000740,8000520021,312,01/08/2015,13,129.87
1000741,8000520021,312,03/08/2015,1,9.99
1000742,8000520021,312,04/08/2015,2,19.98
1000743,8000520021,312,05/08/2015,3,29.97
1000744,8000520021,312,06/08/2015,3,29.97
1000745,8000520021,312,07/08/2015,10,99.9
1000746,8000520021,312,08/08/2015,16,159.84
1000747,8000520021,312,10/08/2015,2,19.98
1000748,8000520021,312,11/08/2015,4,39.96
1000749,8000520021,312,12/08/2015,2,19.98
1000750,8000520021,312,13/08/2015,6,59.94
1000751,8000520021,312,14/08/2015,12,119.88
1000752,8000520021,312,15/08/2015,15,149.85
1000753,8000520021,312,17/08/2015,1,9.99
1000754,8000520021,312,18/08/2015,3,29.97
1000755,8000520021,312,19/08/2015,4,39.96
1000756,8000520021,312,20/08/2015,5,49.95
1000757,8000520021,312,21/08/2015,12,119.88
1000758,8000520021,312,22/08/2015,16,159.84
1000759,8000520021,312,25/08/2015,2,19.98
1000760,8000520021,312,26/08/2015,2,19.98
1000761,8000520021,312,27/08/2015,3,29.97
1000762,8000520021,312,28/08/2015,8,79.92
1000763,8000520021,312,29/08/2015,11,109.89
1000764,8000520021,312,04/09/2015,2,19.98
1000765,8000520021,312,05/09/2015,5,49.95
1000766,8000520021,312,08/09/2015,1,9.99
1000767,8000520021,312,09/09/2015,1,9.99
1000768,8000520021,312,10/09/2015,2,19.98
1000769,8000520021,312,11/09/2015,4,39.96
1000770,8000520021,312,12/09/2015,6,59.94
1000771,8000520021,312,14/09/2015,2,19.98
1000772,8000520021,312,15/09/2015,5,49.95
1000773,8000520021,312,16/09/2015,4,39.96
1000774,8000520021,312,17/09/2015,4,39.96
1000775,8000520021,312,18/09/2015,12,119.88
1000776,8000520021,312,19/09/2015,14,139.86
1000777,8000520021,312,22/09/2015,3,29.97
1000778,8000520021,312,23/09/2015,2,19.98
1000779,8000520021,312,24/09/2015,3,29.97
1000780,8000520021,312,25/09/2015,7,69.93
1000781,8000520021,312,26/09/2015,9,89.91
1000782,8000520021,312,29/09/2015,3,29.97
1000783,8000520021,312,30/09/2015,2,19.98
1000784,8000520021,312,01/10/2015,3,29.97
1000785,8000520021,312,02/10/2015,9,89.91
1000786,8000520021,312,03/10/2015,10,99.9
1000787,8000520021,312,06/10/2015,2,19.98
1000788,8000520021,312,07/10/2015,2,19.98
1000789,8000520021,312,08/10/2015,3,29.97
1000790,8000520021,312,09/10/2015,7,69.93
1000791,8000520021,312,10/10/2015,12,119.88
1000792,8000520021,312,12/10/2015,1,9.99
1000793,8000520021,312,13/10/2015,2,19.98
1000794,8000520021,312,14/10/2015,2,19.98
1000795,8000520021,312,15/10/2015,4,39.96
1000796,8000520021,312,16/10/2015,6,59.94
1000797,8000520021,312,17/10/2015,11,109.89
1000798,8000520021,312,23/10/2015,2,19.98
1000799,8000520021,312,24/10/2015,5,49.95
1000800,8000520021,312,27/10/2015,2,19.98
1000801,8000520021,312,28/10/2015,1,9.99
1000802,8000520021,312,29/10/2015,2,19.98
1000803,8000520021,312,30/10/2015,5,49.95
1000804,8000520021,312,31/10/2015,6,59.94
1000805,8000520021,312,03/11/2015,1,9.99
1000806,8000520021,312,04/11/2015,2,19.98
1000807,8000520021,312,05/11/2015,3,29.97
1000808,8000520021,312,06/11/2015,5,49.95
1000809,8000520021,312,07/11/2015,10,99.9
1000810,8000520021,312,09/11/2015,1,9.99
1000811,8000520021,312,10/11/2015,2,19.98
1000812,8000520021,312,11/11/2015,1,9.99
1000813,8000520021,312,12/11/2015,2,19.98
1000814,8000520021,312,13/11/2015,5,49.95
1000815,8000520021,312,14/11/2015,7,69.93
1000816,8000520021,312,16/11/2015,2,19.98
1000817,8000520021,312,17/11/2015,3,29.97
1000818,8000520021,312,18/11/2015,3,29.97
1000819,8000520021,312,19/11/2015,5,49.95
1000820,8000520021,312,20/11/2015,9,89.91
1000821,8000520021,312,21/11/2015,11,109.89
1000822,8000520021,312,23/11/2015,3,29.97
1000823,8000520021,312,24/11/2015,4,39.96
1000824,8000520021,312,25/11/2015,3,29.97
1000825,8000520021,312,26/11/2015,6,59.94
1000826,8000520021,312,27/11/2015,11,109.89
1000827,8000520021,312,28/11/2015,13,129.87
1000828,8000520021,312,30/11/2015,1,9.99
1000829,8000520021,312,01/12/2015,3,29.97
1000830,8000520021,312,02/12/2015,2,19.98
1000831,8000520021,312,03/12/2015,4,39.96
1000832,8000520021,312,04/12/2015,10,99.9
1000833,8000520021,312,05/12/2015,13,129.87
1000834,8000520021,312,07/12/2015,1,9.99
1000835,8000520021,312,08/12/2015,3,29.97
1000836,8000520021,312,09/12/2015,3,29.97
1000837,8000520021,312,10/12/2015,3,29.97
1000838,8000520021,312,11/12/2015,8,79.92
1000839,8000520021,312,12/12/2015,9,89.91
1000840,8000520021,312,14/12/2015,1,9.99
1000841,8000520021,312,15/12/2015,2,19.98
1000842,8000520021,312,16/12/2015,2,19.98
1000843,8000520021,312,17/12/2015,4,39.96
1000844,8000520021,312,18/12/2015,8,79.92
1000845,8000520021,312,19/12/2015,11,109.89
1000846,8000520021,312,22/12/2015,2,19.98
1000847,8000520021,312,23/12/2015,1,9.99
1000848,8000520021,312,24/12/2015,3,29.97
1000849,8000520021,312,25/12/2015,7,69.93
1000850,8000520021,312,26/12/2015,13,129.87
1000851,8000520021,312,28/12/2015,1,9.99
1000852,8000520021,312,29/12/2015,1,9.99
1000853,8000520021,312,30/12/2015,2,19.98
1000854,8000520021,312,31/12/2015,2,19.98
1000855,8000520021,312,01/01/2016,5,49.95
1000856,8000520021,312,02/01/2016,7,69.93
1000857,8000520021,312,05/01/2016,1,9.99
1000858,8000520021,312,06/01/2016,1,9.99
1000859,8000520021,312,07/01/2016,3,29.97
1000860,8000520021,312,08/01/2016,4,39.96
1000861,8000520021,312,09/01/2016,8,79.92
1000862,8000520021,312,11/01/2016,1,9.99
1000863,8000520021,312,12/01/2016,3,29.97
1000864,8000520021,312,13/01/2016,3,29.97
1000865,8000520021,312,14/01/2016,3,29.97
1000866,8000520021,312,15/01/2016,8,79.92
1000867,8000520021,312,16/01/2016,13,129.87
1000868,8000520021,312,19/01/2016,1,9.99
1000869,8000520021,312,20/01/2016,2,19.98
1000870,8000520021,312,21/01/2016,2,19.98
1000871,8000520021,312,22/01/2016,5,49.95
1000872,8000520021,312,23/01/2016,8,79.92
1000873,8000520021,312,25/01/2016,1,9.99
1000874,8000520021,312,26/01/2016,2,19.98
1000875,8000520021,312,27/01/2016,2,19.98
1000876,8000520021,312,28/01/2016,2,19.98
1000877,8000520021,312,29/01/2016,7,69.93
1000878,8000520021,312,30/01/2016,8,79.92
1000879,8000520021,312,02/02/2016,2,19.98
1000880,8000520021,312,03/02/2016,4,39.96
1000881,8000520021,312,04/02/2016,5,49.95
1000882,8000520021,312,05/02/2016,9,89.91
1000883,8000520021,312,06/02/2016,11,109.89
1000884,8000520021,312,09/02/2016,1,9.99
1000885,8000520021,312,10/02/2016,1,9.99
1000886,8000520021,312,11/02/2016,2,19.98
1000887,8000520021,312,12/02/2016,3,29.97
1000888,8000520021,312,13/02/2016,5,49.95
1000889,8000520021,312,15/02/2016,1,9.99
1000890,8000520021,312,16/02/2016,1,9.99
1000891,8000520021,312,17/02/2016,2,19.98
1000892,8000520021,312,18/02/2016,3,29.97
1000893,8000520021,312,19/02/2016,8,79.92
1000894,8000520021,312,20/02/2016,11,109.89
1000895,8000520021,312,22/02/2016,1,9.99
1000896,8000520021,312,23/02/2016,3,29.97
1000897,8000520021,312,24/02/2016,2,19.98
1000898,8000520021,312,25/02/2016,5,49.95
1000899,8000520021,312,26/02/2016,12,119.88
